tconst	averageRating	numVotes
tt2130081	6.3	11
tt21301298	7.0	27
tt21304100	8.8	7
tt21308136	7.7	312
tt21310990	6.8	12
tt2131370	8.1	324
tt21314380	7.6	17
tt21315784	10.0	7
tt21318014	8.7	11
tt2133196	6.8	9360
tt2133279	6.1	9
tt21336274	8.0	38
tt21337190	6.7	23
tt21338854	9.6	17
tt21338902	5.8	99
tt21344462	7.7	13
tt21354576	8.1	20
tt2135459	9.0	64
tt21354636	8.5	15
tt21357604	7.0	92
tt21358184	2.4	21
tt2136004	6.1	9
tt21364768	7.3	279
tt21368166	9.0	39
tt21373218	6.0	6
tt21374780	6.4	6
tt21377048	5.9	42
tt2137792	6.6	281
tt2137922	6.3	38
tt21380156	7.4	27
tt2138213	9.8	14
tt21382302	6.7	11
tt21385696	7.6	149
tt21387478	7.5	89
tt2138749	6.4	21
tt21390122	5.7	6
tt21390308	6.6	6
tt21391242	3.8	2841
tt2139573	3.8	42
tt2139694	5.7	6
tt2139721	7.4	28
tt21398604	7.2	72
tt2139979	5.8	6
tt21400596	7.8	26
tt2140739	7.9	36
tt21408864	7.8	119
tt21414746	8.4	14
tt2141777	4.7	918
tt21421328	10.0	7
tt2142254	7.3	15
tt21427814	6.1	15
tt21438352	7.3	1566
tt2143840	7.3	11
tt21439796	6.4	179
tt2145533	7.8	11
tt2145845	4.5	7
tt2146485	4.7	22
tt21469794	4.9	8511
tt2147544	6.9	70
tt2147668	7.6	6
tt2147743	10.0	27
tt2148113	7.0	10
tt2150581	8.1	76
tt2150766	6.8	12
tt2151182	7.0	31
tt2152139	8.7	11
tt2152443	6.6	45
tt2153961	4.2	24
tt2155373	8.1	23
tt2156379	6.7	9
tt2156527	7.6	26
tt2157071	8.7	34
tt2157192	8.5	291
tt2157861	7.4	5
tt2158018	7.6	61
tt2159804	7.0	11
tt21600420	7.0	10
tt21600708	6.7	63
tt2160495	7.0	66
tt21607562	5.2	5
tt21611382	10.0	5
tt2161217	8.1	93
tt21616606	7.7	258
tt21616920	6.1	660
tt2162028	4.4	10
tt2162107	7.4	6
tt21621560	8.3	30
tt21622742	7.9	194
tt21627712	7.2	5
tt21632036	7.3	176
tt21635770	6.3	21
tt21636194	10.0	5
tt2164046	7.1	60
tt2164166	7.7	19
tt2164957	8.7	6
tt21652390	6.7	9
tt2166520	6.0	6
tt2166861	7.2	281
tt2166919	8.5	172
tt2167184	5.8	40
tt2168881	6.4	63
tt2169427	6.7	42
tt21699410	7.4	40
tt2171325	3.0	132
tt2171761	5.9	238
tt2171836	7.9	40
tt21742176	6.6	756
tt2174541	7.2	388
tt21746460	10.0	5
tt2174771	8.3	18
tt2175285	6.5	9
tt2175828	6.4	254
tt2175977	5.3	7
tt2176235	10.0	34
tt2176457	8.7	186
tt2178784	9.9	124362
tt2179055	6.7	1010
tt21799148	9.2	129
tt2180351	7.4	1202
tt2180507	2.8	9
tt21807302	6.5	25
tt21809940	7.6	29
tt21810416	5.6	51
tt21810630	8.5	17
tt2181079	7.4	50
tt21812260	7.7	10
tt2181503	7.6	469
tt2181727	6.3	43
tt2181731	8.1	9
tt2181793	5.0	8
tt21819708	5.4	7
tt2182378	8.2	8
tt21825794	7.4	5
tt21825968	8.5	11
tt2183230	7.3	162
tt2183278	7.4	14
tt21835138	7.9	9
tt2184093	5.8	46
tt2184141	7.2	20
tt21844644	6.9	954
tt21850902	6.7	60
tt21855554	6.4	62
tt21855568	6.4	8
tt21856456	8.1	113
tt2185700	5.0	10
tt2186126	9.3	8
tt2186945	5.2	280
tt2186949	6.6	459
tt2186977	4.6	5
tt2187023	3.8	263
tt2187073	6.9	14
tt2187525	7.9	9
tt21876044	7.7	8
tt21877348	6.6	436
tt2188789	5.6	127
tt2189356	6.5	27
tt2189425	7.3	51
tt2189485	7.8	2488
tt2189498	6.0	9
tt2190076	6.2	16
tt21906360	8.6	10
tt2191154	4.4	12
tt2191565	7.4	7
tt21915752	7.3	6
tt2191679	4.8	13
tt21916920	7.4	27
tt2191835	6.8	43
tt2191971	8.4	129
tt2191985	7.7	106
tt2192505	7.6	61
tt21926300	7.5	175
tt2193102	7.8	811
tt2193335	5.3	38
tt21935336	8.2	605
tt21942928	7.0	6
tt21944582	8.9	165
tt2194495	4.4	15
tt21945544	6.7	26
tt2194837	8.5	4384
tt2195123	6.1	8
tt21955112	7.7	16
tt21955198	7.6	5
tt2195742	7.9	12
tt21957798	7.3	24
tt21962832	6.2	11
tt21963146	9.9	50
tt21963790	9.9	13
tt21963830	6.7	27
tt21967876	6.8	11
tt2197294	9.2	5280
tt21974836	6.8	10
tt21975578	7.6	224
tt21976218	9.4	8
tt21979518	8.3	67
tt2198067	6.5	57
tt2198267	3.6	18
tt2198417	6.0	6
tt2198592	5.7	276
tt21989604	5.6	10
tt2199489	9.0	8
tt21997036	6.8	18
tt2199733	4.2	109
tt2199848	8.8	6
tt22001004	7.4	14
tt22002370	6.5	2011
tt22004344	7.0	6912
tt22004576	6.9	16
tt22006122	8.4	3975
tt22007528	7.2	10
tt2200844	5.9	19
tt22012636	8.2	96
tt2201268	7.0	24
tt2201345	7.5	493
tt2201383	3.1	7
tt2201416	6.4	661
tt22014762	7.4	28
tt22015242	7.6	5
tt22015478	5.2	35
tt2202319	5.8	11
tt2202382	6.0	231
tt2202445	4.5	8
tt2202712	6.7	7
tt22034446	7.8	50
tt2203928	8.7	7
tt2203971	4.0	176
tt22046284	7.6	39
tt22050862	7.5	13
tt22051704	8.2	20
tt2205203	9.4	8
tt2205375	5.7	11
tt2205448	7.6	92
tt22058894	7.5	12
tt22072834	7.7	527
tt22073312	6.2	22
tt22073596	6.7	200
tt2207380	2.3	13
tt22074944	6.0	5
tt2207519	7.2	57
tt2207711	6.2	18
tt22077300	7.2	978
tt22081348	8.8	7
tt2208537	5.4	23
tt22085638	6.0	8
tt2208650	6.0	31
tt22087182	5.6	7
tt22090084	7.2	5
tt22091358	5.2	206
tt22092142	6.1	11
tt22096568	7.5	9
tt2209837	5.2	10
tt2210166	7.4	17
tt2210184	8.5	26
tt2210601	7.4	345
tt2211141	4.3	99
tt2212580	8.8	25
tt2212919	7.4	6
tt2213824	7.7	7
tt2215187	9.1	80
tt2215555	8.8	8
tt2216058	7.8	5
tt2216852	4.7	401
tt22168608	7.7	13
tt22169476	7.7	17
tt22171832	6.5	307
tt2217267	6.6	10
tt2217719	4.2	27
tt22177220	6.8	600
tt22177548	8.3	36
tt2217832	7.7	8
tt22183760	5.4	123
tt22187846	7.1	15
tt22190258	7.1	13
tt22202644	7.1	24
tt2220441	5.6	23
tt22207136	5.5	15
tt2221130	8.1	12
tt2223112	8.3	10
tt2223154	7.6	55
tt2224334	5.8	12
tt2224489	6.1	53
tt22245614	5.8	268
tt22247894	8.7	10
tt22249034	7.9	1610
tt2224960	8.2	10
tt2225065	6.5	14
tt22258076	4.8	17
tt2226098	7.5	15
tt22264452	6.2	11
tt22265884	4.7	15
tt2229462	7.9	22
tt22296926	5.7	6
tt2230440	5.2	117
tt2230633	8.5	17
tt2230872	6.4	8
tt22309362	7.6	18
tt22310930	7.4	8
tt2231122	8.2	41
tt2231234	7.6	8
tt2232824	7.4	11
tt2234007	3.6	8
tt2234155	6.3	217085
tt22354848	6.1	14
tt2235682	4.2	58
tt2236018	5.4	6
tt2236160	4.4	2390
tt2236164	5.2	13
tt22375656	7.3	153
tt2238061	7.1	15
tt2238086	7.8	23
tt22389396	7.4	5
tt2240092	8.4	13
tt2240369	8.8	6
tt2240371	8.8	6
tt2240848	6.4	5
tt2241393	6.8	14
tt2241553	8.0	20
tt2241731	6.2	9
tt2241920	6.2	84
tt2241921	7.5	15
tt2242111	5.0	15
tt2244573	6.8	26
tt2245245	8.1	48
tt22463940	8.5	9
tt22464666	8.7	43
tt22464758	4.0	15
tt22464964	7.8	9
tt2247061	3.4	17
tt22475376	3.0	7
tt22477250	7.4	17
tt2248632	6.8	25
tt22488858	8.1	37
tt22489804	8.0	10
tt2249081	6.0	3043
tt2249092	7.9	12
tt22492204	7.1	57
tt22494914	5.2	2684
tt22496822	7.2	20
tt22499514	6.8	39
tt2250054	7.0	42
tt2250193	7.9	112
tt22502330	8.8	12
tt2250285	6.9	21
tt22504704	9.9	30
tt22506190	8.8	6
tt2251038	7.6	10
tt22527254	8.3	123
tt22529264	7.2	6
tt22529634	7.2	405
tt2253038	4.7	461
tt2253708	5.8	112
tt2253742	5.9	1787
tt2253793	7.0	127
tt2254235	5.2	25
tt2254487	8.6	24
tt2256125	6.8	8
tt2256342	4.7	17
tt2256679	2.3	26
tt2256751	9.0	9
tt2258297	9.8	9
tt2258493	6.2	64
tt2258647	2.1	235
tt2258998	5.8	6
tt2259105	7.6	9
tt2259402	6.5	14
tt2261177	6.6	10
tt2261481	7.3	9
tt2261737	7.3	23
tt2262532	7.9	31222
tt2262570	6.8	11
tt2262986	7.6	15
tt2263826	7.2	9
tt22639438	7.0	7
tt2264216	7.1	18
tt22651844	6.7	257
tt2265345	6.5	52
tt2265398	6.1	61216
tt2265975	7.9	33
tt2268446	8.2	9
tt2268783	6.2	78
tt2268834	5.2	20
tt22688572	4.2	3053
tt2269239	7.5	14
tt2270026	7.3	73
tt2270784	8.2	144
tt2271554	9.5	14
tt2271560	9.3	15
tt2272834	8.2	8
tt2273019	7.8	19
tt2273343	7.4	20
tt22743064	5.1	11486
tt22753372	9.0	39
tt2275406	6.4	30
tt22755598	8.0	19
tt22755734	6.1	124
tt2275656	3.9	548
tt2276523	6.5	46
tt2276588	8.0	180
tt22771686	8.7	191
tt2278869	6.2	20
tt2278987	6.1	30
tt2279185	7.4	85
tt22794100	6.9	189
tt2280009	8.3	16
tt2280082	7.2	8
tt2280120	8.2	7
tt22802500	7.3	52
tt22804450	10.0	5
tt22805930	8.0	614
tt22814804	3.6	17
tt2283005	6.8	29
tt22837532	7.1	28
tt2284009	7.0	55
tt22852842	7.0	27
tt22854790	6.0	7
tt22856368	6.9	49
tt22866474	6.4	20
tt22868586	4.8	13
tt22871522	5.7	19
tt2287697	4.6	131
tt22877110	9.4	7
tt2287952	7.7	7
tt22882102	6.1	12
tt22882128	6.5	162
tt22882212	6.9	12
tt22888946	7.4	7
tt22890246	6.5	17080
tt2289561	8.0	10
tt2289637	8.0	11
tt2289713	8.2	9
tt22899252	7.9	24
tt22900150	9.0	710
tt22900254	7.8	6
tt2290142	7.7	58
tt2290478	7.7	33
tt2290829	5.6	73
tt2290962	8.1	2053
tt2293142	7.3	593
tt2293350	8.2	10
tt2294689	7.2	217
tt2294784	10.0	52
tt2294901	7.0	47
tt2295750	5.4	1148
tt2296788	7.0	33
tt2297706	5.5	68
tt2297812	4.2	221
tt2298857	6.6	64
tt2298924	6.0	8
tt2299070	8.1	18
tt2299122	7.1	13
tt2299127	8.5	1957
tt23004264	6.5	481
tt2300927	4.5	64
tt2300969	6.3	8
tt2301055	7.6	19
tt2301132	7.7	329
tt2301451	10.0	227589
tt23017726	8.9	9
tt23018060	7.4	372
tt23023988	7.4	187
tt23028030	9.0	802
tt23035422	8.1	7
tt23036290	6.1	100
tt23038832	9.2	18
tt2304545	6.0	7
tt2304915	7.2	2921
tt23049552	6.5	42
tt2305573	7.9	20
tt2305707	7.0	182
tt23060830	7.4	23
tt23061138	6.9	18
tt2308133	6.9	46
tt2308537	8.2	8
tt2308909	8.9	17
tt2309561	4.3	28
tt2310023	7.5	9
tt2310676	5.8	14
tt2310906	8.5	205
tt23112988	8.5	60
tt2312500	6.0	25
tt23128544	8.0	6
tt2313389	6.3	58
tt23134434	7.1	44
tt2313816	7.1	52
tt23147110	7.7	12
tt2314878	7.3	12
tt23149322	7.9	134
tt2315390	6.3	92
tt2315806	6.3	353
tt2316667	6.5	11
tt2316881	6.9	10
tt2317559	8.5	109
tt2317619	7.8	8
tt2318225	6.6	57
tt2318330	6.6	60
tt2318797	7.8	10
tt23193084	9.5	13
tt2319340	6.9	27
tt2319919	7.6	33
tt2320072	5.2	70
tt2320562	7.8	498
tt2321816	7.2	45
tt23219114	8.1	17
tt2322453	6.7	16
tt2322619	3.5	16
tt2325833	6.0	1594
tt2327227	7.0	9
tt2327433	7.4	12
tt2327582	9.4	12
tt2329488	8.3	14
tt2330000	6.8	5
tt2330033	5.6	60
tt2330359	7.7	35
tt2330363	7.4	28
tt2330945	7.2	223
tt2330973	4.8	639
tt2331005	7.7	7
tt23313124	7.8	10
tt2331540	7.2	110
tt23320830	7.0	5
tt23328642	5.8	25
tt2332865	6.9	190
tt23330084	5.1	162
tt23330518	5.0	490
tt23330554	4.6	7394
tt23331246	7.1	7
tt2335746	8.2	54
tt2336318	7.0	7
tt2336723	8.5	2298
tt2337321	7.6	20
tt2337522	6.7	11
tt2337569	7.5	6
tt2338958	6.0	7
tt2339960	6.2	10
tt2340254	7.8	11
tt2341985	4.6	976
tt2342002	7.3	14
tt2342356	7.9	95
tt2344878	7.2	141
tt2344912	5.4	5
tt23456782	8.0	309
tt2345723	7.5	23
tt23457932	6.4	14
tt23458218	4.8	34
tt23460502	6.1	29
tt23462048	6.8	241
tt2346269	7.8	16
tt23462754	7.2	14
tt23468826	8.7	650
tt2346933	8.2	19
tt2347535	7.2	5
tt23477168	7.9	11
tt2348478	7.9	118
tt2349250	7.8	360
tt2349886	7.7	7
tt2350212	5.8	29
tt2350876	7.1	19
tt2352446	8.4	27
tt2352505	7.1	279
tt2353997	9.8	7
tt2354801	5.4	6
tt2355292	6.6	10
tt23553720	7.1	71
tt23554384	5.9	10
tt2355447	8.0	17
tt2355455	7.5	16
tt2355569	6.3	9
tt23556344	2.7	23
tt2356374	6.6	20
tt2356450	6.4	93
tt23566952	6.8	7
tt2356975	6.9	147
tt2357117	6.3	59
tt23572850	5.8	6
tt23577028	8.0	7
tt2358147	8.5	31
tt2358494	7.6	9
tt2358793	7.2	54
tt2359367	3.4	17
tt2359417	6.8	644
tt2359951	7.4	10
tt2359978	6.2	13
tt2360046	8.2	14
tt2360129	9.2	127
tt2360155	7.6	61
tt2361348	6.4	159
tt2361423	7.7	1495
tt2361796	6.4	21
tt2361849	7.2	359
tt2362038	7.5	458
tt23624460	8.1	14
tt23624828	6.6	149
tt2362606	7.7	100
tt2362866	6.0	167
tt23632042	7.3	375
tt23632646	7.1	8
tt23632858	4.6	12
tt2363471	6.8	5482
tt23635376	4.6	7
tt23645498	8.0	8
tt2364659	3.9	909
tt2364706	7.5	147
tt23649116	7.3	13
tt2365655	7.3	16
tt2365802	7.8	9
tt2365844	7.1	220
tt2366677	6.8	11
tt23667804	7.4	379
tt2367741	9.0	43
tt2368700	5.2	56
tt2368701	6.5	33
tt2368768	3.4	417
tt2369051	7.0	11
tt2370696	1.0	13
tt2371469	7.2	14
tt2372183	7.6	6
tt23727902	8.3	551
tt23732258	7.9	37
tt23734798	9.4	16
tt2373541	8.1	83
tt23735964	8.9	583
tt23736260	5.0	6
tt2373676	7.8	37
tt23739598	6.8	61
tt23739860	6.8	13
tt2374423	6.8	17
tt2374596	5.4	5
tt2374715	7.6	11
tt23747634	8.8	12
tt23749166	5.0	5
tt23750372	5.9	8
tt23750420	7.0	9
tt2375179	5.6	6
tt2375527	6.4	6
tt2375631	8.0	12
tt2375659	9.4	2385
tt2375940	8.1	80
tt23767536	7.7	22
tt23768886	7.8	13
tt23769432	9.3	8
tt23769844	6.7	18
tt2377022	4.8	12
tt2377209	7.5	13
tt2377947	8.4	150
tt2378020	7.2	915
tt2378086	7.8	279
tt23782294	7.3	18
tt23785710	8.1	167
tt23788466	6.1	14
tt23790318	6.2	27
tt2379565	6.3	33
tt2379930	9.6	5
tt2380117	8.2	12
tt23801308	8.6	9
tt2380152	7.2	10
tt23801878	6.5	8
tt23804046	8.3	113
tt23804758	6.4	12
tt23809876	9.3	23
tt2381275	2.3	68
tt2381724	7.1	593
tt23822890	7.8	154
tt23837694	5.4	158
tt2384085	5.6	7
tt23846312	4.9	7
tt23853584	9.1	20
tt2385583	8.1	3328
tt2386342	3.5	483
tt23867462	5.4	526
tt2387022	9.0	6
tt23871574	7.4	134
tt23875828	4.7	18
tt2387866	7.0	7
tt2388033	6.3	9
tt2388984	3.4	9
tt23909394	7.0	8
tt2391056	8.0	12
tt2391652	7.6	222
tt2392993	7.9	195
tt2393756	7.2	11
tt23942306	6.9	8
tt23942662	8.0	67
tt2394342	7.5	10
tt2394500	7.1	17
tt2395235	6.2	13
tt2396913	7.4	26
tt2397174	7.0	99
tt2397294	8.8	8
tt2401196	8.0	110
tt2401367	6.6	16
tt2401621	7.5	7641
tt2401663	8.6	5
tt24017670	3.5	272
tt24018070	6.7	7
tt24019078	7.3	16
tt2403248	7.3	11
tt2403903	5.4	29
tt2404271	6.1	33
tt2405640	7.5	25
tt2406042	7.4	6
tt2406494	7.2	15
tt2406848	7.3	17
tt2406934	6.2	29
tt24069412	6.9	24
tt2407274	7.6	18
tt24075586	8.5	20
tt2411024	6.9	2453
tt2411218	7.8	121
tt2411708	7.0	245
tt2411750	7.9	15
tt2411994	8.2	63
tt24131004	8.0	10
tt2413218	8.3	38
tt2413540	7.5	18
tt2415222	7.1	14
tt2415594	7.6	11
tt2417584	5.7	9
tt24176998	7.2	84
tt2419996	9.6	8
tt24214738	7.4	16
tt2421514	7.1	172
tt24216174	9.7	21
tt2421812	7.6	84
tt2423504	6.4	854
tt24248206	8.5	12
tt2424866	7.8	363
tt2424882	8.5	8
tt24299446	8.1	36
tt2431848	7.7	8
tt24326778	7.0	10
tt2435246	7.0	14
tt2435948	7.9	10
tt2440978	7.7	906
tt2444336	7.6	8
tt2444898	8.8	13
tt2446108	6.1	1197
tt2446178	8.3	26
tt2446188	8.1	25
tt2447664	7.3	13
tt2448538	8.0	285
tt24486772	6.8	8
tt2450230	7.3	516
tt24516076	7.6	5
tt24517420	5.5	57
tt2451840	9.0	15
tt2452166	6.4	947
tt2452230	6.3	40
tt2452236	7.6	27
tt2454132	6.8	14
tt2454870	5.6	9
tt2457176	7.7	1237
tt2457482	7.6	8
tt2458082	8.6	28
tt2458592	3.7	42
tt2459418	7.2	14
tt2460750	6.0	9
tt2460864	8.5	9
tt2461960	7.2	20
tt2462572	6.8	33
tt2462876	5.3	20
tt24654530	8.0	14
tt24659960	7.2	6
tt2466708	4.7	246
tt24668500	5.8	9
tt2467018	9.0	9
tt2469232	2.9	12
tt2471114	8.7	6198
tt24726092	8.6	5
tt2475848	7.9	637
tt2475934	7.5	134
tt2477518	5.6	181
tt2477536	8.7	8
tt24806792	6.5	205
tt24807190	8.6	1633
tt2481888	7.1	15
tt2485496	1.9	14
tt2486238	4.3	19
tt2487262	8.6	6
tt2487424	7.3	63
tt2488126	7.6	12
tt2488214	4.5	26
tt24894958	5.6	86
tt2489734	7.2	1185
tt24901732	8.0	49
tt24920918	5.7	6
tt2493456	6.4	137
tt2497244	8.8	38
tt2497292	7.7	9
tt2497838	7.2	9
tt2498698	5.5	6
tt2499818	6.1	167
tt2499934	6.7	9
tt2501702	6.8	9
tt2502924	6.7	7
tt2503344	5.9	144
tt2504058	4.4	6
tt2504572	7.2	11
tt2504710	6.6	11
tt2504868	6.7	39
tt2506230	7.1	314
tt2506764	8.7	1271
tt2506818	5.8	26
tt2507174	6.5	352
tt2507718	8.0	48
tt2508478	6.2	2036
tt2511096	5.8	28
tt2511534	7.3	13
tt2512900	6.3	31
tt2513254	7.9	78
tt2513344	7.7	687
tt2513558	8.6	46
tt2513856	7.9	455
tt2514574	5.0	194
tt25154336	9.2	6
tt2517090	5.4	70
tt2517718	7.4	605
tt25179204	6.4	11
tt25192122	6.8	41
tt2520560	7.0	12
tt2521464	7.5	46
tt2521726	5.7	43
tt2521776	7.0	7
tt2522252	7.7	104
tt2525768	9.6	23
tt25260568	1.3	750
tt2529112	6.8	5
tt2530352	7.4	19
tt2532026	7.6	28
tt2533168	7.9	7
tt2535168	6.8	15
tt2536320	7.6	74
tt2537608	5.7	45
tt25377554	8.3	8
tt2538450	7.5	9
tt25386392	5.7	36
tt2538718	7.1	49
tt2538800	9.1	29
tt25390280	1.3	7
tt25390374	7.7	14
tt25398664	9.3	7
tt25403552	7.4	54
tt25404302	6.3	11
tt25405336	7.1	47
tt25406466	3.5	14
tt25407724	7.3	6
tt25425114	7.4	42
tt2543642	6.9	71
tt2543692	7.8	11
tt2544662	5.3	20
tt2546866	7.8	4443
tt2547282	7.9	1756
tt2549386	8.8	15
tt2549520	6.4	5
tt2549988	7.9	69
tt25504040	7.3	11
tt2554090	6.9	15
tt25543050	6.9	16
tt2555152	7.9	34
tt2555164	7.9	14
tt2555466	8.0	13
tt2556704	9.0	10
tt2556970	7.5	35
tt2557158	8.2	19
tt25571800	6.4	7
tt25572146	5.4	8
tt2557486	9.0	187
tt2557848	6.0	761
tt2558036	7.2	13
tt2558242	7.6	61
tt2558546	5.5	34
tt2558744	6.0	5
tt2558954	7.0	27
tt25602726	6.0	18
tt2564000	7.6	13
tt25642494	1.3	2076
tt2566300	7.6	20
tt25675476	9.7	6
tt2568452	8.2	6
tt2568808	7.5	8
tt2569748	7.9	664
tt2571174	5.8	38
tt2572704	8.2	1231
tt25728604	6.3	7
tt25754374	7.2	40
tt2575558	8.4	26
tt2575998	7.1	13
tt2577058	8.2	14
tt2577418	7.1	94
tt25786632	7.6	21
tt2580714	5.9	152
tt2581098	7.2	8
tt25813484	4.3	20
tt25815036	6.5	635
tt2581644	6.8	24
tt2582220	8.0	9
tt2582802	8.5	1018446
tt2583142	7.8	10
tt2583218	7.9	121
tt2583642	6.9	22
tt2585546	7.5	22
tt25865414	8.0	18
tt25875858	8.8	56
tt2589524	6.6	29
tt2592284	7.6	6
tt25931520	5.0	6
tt2594232	6.3	9
tt2595370	5.4	5
tt25954422	4.2	16
tt25965524	6.4	115
tt2596554	6.6	20
tt2596556	9.1	1239
tt2597944	7.2	13
tt25994362	8.4	638
tt2599456	7.2	6
tt26007736	4.3	142
tt2602010	6.9	22
tt2602792	7.3	16
tt26047818	6.1	121577
tt2605810	8.2	11
tt2607202	9.6	5
tt2607546	7.9	14
tt26081866	7.1	2475
tt2608368	7.7	4541
tt26083692	7.3	8
tt26083952	7.9	12
tt2608516	7.1	84
tt2608720	7.3	8
tt2609156	5.9	964
tt2609876	6.7	79
tt2610942	8.7	15
tt2611196	6.7	85
tt2614428	7.0	221
tt2616454	3.8	10
tt2616474	7.1	75
tt2616630	7.5	82
tt2616824	8.6	14
tt2616892	7.8	6
tt26214714	7.0	135
tt2621476	5.8	5
tt26215596	8.0	311
tt26216990	8.3	66
tt26218482	7.5	7
tt2622156	5.6	626
tt26229954	9.4	10
tt2623054	6.2	6
tt26230992	7.5	11
tt26235278	4.9	45
tt26246700	7.5	17
tt26250432	7.5	55
tt2625068	7.4	12
tt26252348	6.1	7
tt26252400	7.7	7
tt26257004	8.0	12
tt2626348	4.5	7
tt2626948	5.6	31
tt2628582	6.7	40
tt26295492	9.4	11
tt2629564	7.5	83
tt26296102	7.2	5
tt26315329	7.1	254
tt26343669	7.2	14
tt26344625	7.8	6
tt2634658	6.4	17
tt26350996	7.4	164
tt2635474	7.5	18
tt2636136	9.2	11
tt2637680	7.9	2221
tt2637810	8.2	436
tt2639360	8.0	21
tt2639368	8.2	762
tt26420378	7.5	13
tt2642330	7.5	32
tt26425147	8.3	46
tt26425585	9.4	9
tt2644044	6.5	118
tt26441370	7.6	10
tt26448833	7.0	25
tt2645072	6.2	7
tt26452841	8.7	7
tt26453362	8.7	16
tt26453775	6.8	5
tt26454804	5.4	5
tt26454824	8.2	13
tt26458973	8.1	7
tt26470273	9.4	5
tt2647424	8.6	7
tt2647814	6.1	17
tt2648072	9.0	17
tt2649904	6.5	169
tt2651158	8.1	179
tt2651458	7.6	76
tt26531335	7.1	7
tt2653172	7.8	34
tt26537593	6.0	10
tt26540639	8.2	9
tt2654432	5.5	19
tt26546131	9.7	16
tt26548257	6.4	33
tt2657166	7.8	93
tt2658132	8.6	9
tt26596204	8.5	7
tt2659754	4.9	9
tt26597966	6.4	147
tt26598975	9.3	20
tt26599444	6.0	24
tt26599737	7.4	11
tt26599950	7.9	7
tt2660446	7.3	29
tt2661902	8.1	37
tt2662312	7.3	29
tt26626201	7.1	114
tt2662664	7.8	367
tt2662764	2.7	362
tt2663726	8.3	12
tt2663768	7.5	22
tt2663792	5.3	8
tt2665402	8.0	44
tt26654453	2.1	16
tt26654506	8.0	2097
tt26655618	6.1	14
tt26656171	7.2	170
tt2665726	7.8	101
tt2665822	7.8	10
tt26658273	9.5	6
tt26659860	7.6	587
tt26660681	8.2	493
tt26671605	9.0	10
tt26671820	5.4	26
tt26673599	6.4	7
tt2667848	6.7	23
tt26680456	6.6	85
tt2668198	5.9	51
tt26687370	7.2	43
tt26688829	8.8	80
tt26691733	7.8	75
tt26694932	5.9	269
tt2669734	7.7	4403
tt26699403	4.6	5
tt2672180	4.1	910
tt26725240	8.2	54
tt26732420	7.4	278
tt26736970	8.6	11
tt2673844	7.7	15
tt26741371	8.2	9
tt26744270	7.7	6
tt26744931	6.0	5
tt26745555	7.7	6
tt26747631	7.5	137
tt26749657	7.5	8
tt2674976	8.2	44
tt26754738	8.3	10
tt26755078	8.2	5
tt26755448	8.4	537
tt26757625	4.8	172
tt26764034	6.1	11
tt2676664	7.9	9
tt26768958	7.1	9
tt26781222	7.1	238
tt2678428	7.0	74
tt26786778	8.2	9
tt2678988	7.0	20
tt26810437	7.9	10
tt26833030	6.5	21
tt26863576	7.4	1017
tt26900528	8.1	62
tt2690054	7.8	12
tt26911927	6.8	6
tt26914839	7.2	21
tt26916064	4.9	10
tt2691690	7.4	22
tt2691946	8.0	49
tt26921010	7.9	15
tt2692752	6.1	117
tt26930720	8.0	8
tt26939423	5.9	12
tt2697092	6.8	16
tt2698206	7.9	14
tt27001634	7.4	831
tt27003633	7.4	417
tt27004283	8.1	277
tt27005527	9.4	1917
tt2700592	5.8	21
tt27008487	2.6	10
tt27009012	7.1	29
tt27009804	5.7	83
tt27010193	6.0	6
tt27010845	6.9	17
tt2701112	6.7	9
tt27043163	4.5	15
tt27044663	5.1	7
tt27045618	7.2	519
tt2704796	4.4	6
tt2704914	6.1	7
tt27049988	8.0	8
tt27050042	5.9	7
tt27050744	7.2	39
tt2705292	8.0	12
tt27054214	8.5	35
tt27054784	6.5	401
tt2705576	5.1	15
tt2706352	6.7	15
tt2706634	6.3	21
tt2706702	6.9	24
tt2707408	8.7	480651
tt27077447	6.1	8
tt27077628	7.8	19
tt2708122	7.1	587
tt2709370	7.0	12
tt27098562	7.3	261
tt27099129	8.2	241
tt27102240	8.0	3947
tt2710942	6.7	272
tt2710958	8.0	426
tt27110556	5.2	17
tt2711310	7.9	108
tt27115962	7.1	11
tt27118511	7.4	15
tt27119960	8.7	289
tt27124643	8.2	66
tt2712502	6.9	41
tt2712966	5.2	674
tt27131621	8.1	66
tt27138199	9.2	14
tt27144818	6.9	61
tt27153481	7.7	24
tt27154163	4.5	248
tt27157686	8.1	11
tt27165960	7.0	6
tt27166342	7.1	31
tt27169704	6.3	8
tt2717860	6.0	24326
tt27178836	7.9	21
tt2718176	6.4	46
tt27192011	8.2	13
tt27193061	9.1	9
tt27196783	8.4	13
tt2719992	7.8	254
tt27202396	9.3	11
tt2720338	4.1	8
tt27205517	6.1	7
tt2720588	6.6	8
tt2720618	6.1	23
tt2720620	6.3	20
tt27211547	6.8	5
tt27217649	6.8	6
tt27218746	9.6	36
tt2722518	4.6	66
tt27238264	8.7	23
tt27251475	6.9	9
tt27251820	8.7	253
tt27262920	9.4	24
tt2727094	6.0	6
tt2727438	7.5	25
tt2728188	6.9	20
tt2728552	5.1	9
tt27286300	3.9	396
tt2728848	6.7	13
tt27330384	8.7	111
tt27330785	7.6	5
tt27330999	8.0	7
tt2733894	8.2	16
